ID,Class/Name,Level Cap,Format,Pokemon 1 Icon,Pokemon 1 Name,Pokemon 1 Level,Pokemon 1 Nature,Pokemon 1 Ability,Item 1 Icon,Item 1 Name,Pokemon 1 Move 1,Pokemon 1 Move 2,Pokemon 1 Move 3,Pokemon 1 Move 4,Pokemon 1 IV,Pokemon 1 EV,Pokemon 2 Icon,Pokemon 2 Name,Pokemon 2 Level,Pokemon 2 Nature,Pokemon 2 Ability,Item 2 Icon,Item 2 Name,Pokemon 2 Move 1,Pokemon 2 Move 2,Pokemon 2 Move 3,Pokemon 2 Move 4,Pokemon 2 IV,Pokemon 2 EV,Pokemon 3 Icon,Pokemon 3 Name,Pokemon 3 Level,Pokemon 3 Nature,Pokemon 3 Ability,Item 3 Icon,Item 3 Name,Pokemon 3 Move 1,Pokemon 3 Move 3,Pokemon 3 Move 2,Pokemon 3 Move 4,Pokemon 3 IV,Pokemon 3 EV,Pokemon 4 Icon,Pokemon 4 Name,Pokemon 4 Level,Pokemon 4 Nature,Pokemon 4 Ability,Item 4 Icon,Item 4 Name,Pokemon 4 Move 1,Pokemon 4 Move 2,Pokemon 4 Move 3,Pokemon 4 Move 4,Pokemon 4 IV,Pokemon 4 EV,Pokemon 5 Icon,Pokemon 5 Name,Pokemon 5 Level,Pokemon 5 Nature,Pokemon 5 Ability,Item 5 Icon,Item 5 Name,Pokemon 5 Move 1,Pokemon 5 Move 2,Pokemon 5 Move 3,Pokemon 5 Move 4,Pokemon 5 IV,Pokemon 5 EV,Pokemon 6 Icon,Pokemon 6 Name,Pokemon 6 Level,Pokemon 6 Nature,Pokemon 6 Ability,Item 6 Icon,Item 6 Name,Pokemon 6 Move 1,Pokemon 6 Move 2,Pokemon 6 Move 3,Pokemon 6 Move 4,Pokemon 6 IV,Pokemon 6 EV,Item(s),Special Note(s)
848,Candice [Snowpoint City] (Team 2),Level Cap: 56,Format: Singles,,Delibird,55,Hasty,Prankster,,Light Clay,Aurora Veil,Blizzard,Hurricane,Ice Shard,All 31,4 Atk / 252 SpA / 252 Spe,,Abomasnow,55,Adamant,Snow Warning,,Occa Berry,Icicle Crash,Wood Hammer,Earthquake,Rock Slide,All 31,248 HP / 248 Atk / 12 SpD,,Weavile,55,Jolly,Technician,,Choice Band,Ice Shard,Icicle Crash,Aerial Ace,Bite,All 31,0/248/4/0/4/252,,Jynx,55,Timid,Dazzling,,Assault Vest,Freeze-Dry,Psychic,Dazzling Gleam,Shadow Ball,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,,Glaceon,56,Modest,Slush Rush,,Wise Glasses,Blizzard,Earth Power,Extrasensory,Freeze-Dry,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,,Froslass,56,Timid,Levitate,,Focus Sash,Blizzard,Hex,Shadow Ball,Will-O-Wisp,All 31 / 0 Atk,4/0/0/252/4/248,None,Permanent Hail | Rewards Rock Climb HM
849,Candice [Snowpoint City] (Team 3),Level Cap: 56,Format: Singles,,Lapras,55,Adamant,Shell Armor,,Wiki Berry,Dragon Dance,Icicle Crash,Liquidation,Drill Run,All 31,252 Atk / 4 SpD / 248 Spe,,Mamoswine,55,Jolly,Thick Fat,,Muscle Band,Earthquake,Icicle Crash,Stone Edge,Ice Shard,All 31,248 Atk / 8 SpD / 248 Spe,,Delibird,55,Jolly,Prankster,,Heavy-Duty Boots,Destiny Bond,Drill Peck,Fake Out,Ice Shard,All 31,252 Atk / 4 SpD / 252 Spe,,Glalie,55,Jolly,Levitate,,Chople Berry,Head Smash,Icicle Crash,Earthquake,Rock Polish,All 31,248 Atk / 8 SpD / 248 Spe,,Glaceon,56,Modest,Slush Rush,,Expert Belt,Blizzard,Earth Power,Extrasensory,Freeze-Dry,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,,Froslass,56,Timid,Levitate,,Choice Specs,Psychic,Blizzard,Shadow Ball,Thunderbolt,All 31 / 0 Atk,0/0/4/252/4/248,None,Permanent Hail | Rewards Rock Climb HM
850,Candice [Snowpoint City] (Team 4),Level Cap: 56,Format: Singles,,Froslass,56,Timid,Levitate,,Light Ball,Spikes,Destiny Bond,Blizzard,Aurora Veil,All 31 / 0 Atk,252 HP / 8 SpA / 248 Spe,,Weavile,55,Jolly,Technician,,Choice Band,Ice Shard,Icicle Spear,Aerial Ace,Bite,All 31,0/248/4/0/4/252,,Abomasnow,55,Modest,Thick Fat,,Leftovers,Blizzard,Giga Drain,Earth Power,Leaf Storm,All 31 / 0 Atk,248 HP / 248 SpA / 12 SpD,,Mamoswine,55,Jolly,Thick Fat,,Heavy-Duty Boots,Earthquake,Icicle Crash,Stone Edge,Ice Shard,All 31,248 Atk / 8 SpD / 284 Spe,,Dewgong,55,Modest,Thick Fat,,Wiki Berry,Blizzard,Freeze-Dry,Surf,Belch,All 31 / 0 Atk,248 HP / 284 SpA / 12 SpD,,Glaceon,56,Modest,Slush Rush,,Assault Vest,Blizzard,Earth Power,Extrasensory,Freeze-Dry,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,None,Permanent Hail | Rewards Rock Climb HM
882,Cyrus [Galactic HQ],Level Cap: 62,Format: Singles,,Crobat,57,Jolly,Infiltrator,,Choice Band,Brave Bird,Cross Poison,Zen Headbutt,U-turn,All 31,252 Atk / 8 SpD / 252 Spe,,Houndoom,57,Timid,Intimidate,,Life Orb,Dark Pulse,Flamethrower,Sludge Bomb,Nasty Plot,All 31 / 0 Atk,248 SpA / 8 SpD / 252 Spe,,Magnezone,57,Timid,Levitate,,Salac Berry,Thunder,Flash Cannon,Bug Buzz,Mirror Coat,All 31 / 0 Atk,4/0/0/248/8/248,,Raticate,57,Jolly,Guts,,Flame Orb,Protect,Quick Attack,Double-Edge,U-turn,All 31,248 Atk / 8 Def / 252 Spe,,Honchkrow,58,Adamant,Insomnia,,Leftovers,Brave Bird,Sucker Punch,Drill Run,Roost,All 31,252 HP / 252 Atk,,Weavile,58,Jolly,Technician,,Expert Belt,Crunch,Ice Shard,Aerial Ace,Icicle Spear,All 31,248 Atk / 4 SpD / 252 Spe,None,None
1064,Saturn [Galatic HQ],Level Cap: 62,Format: Singles,,Bronzong,57,Calm,Levitate,,Light Clay,Reflect,Light Screen,Iron Defense,Body Press,All 31 / 0 Atk,252 HP / 8 Def / 248 Spe,,Octillery,57,Timid,Sniper,,Choice Scarf,Water Spout,Energy Ball,Fire Blast,Ice Beam,All 31 / 0 Atk,252 SpA / 8 SpD / 248 Spe,,Alakazam,57,Timid,Magic Guard,,Life Orb,Psychic,Shadow Ball,Focus Blast,Dazzling Gleam,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,,Rhydon,57,Adamant,Sheer Force,,Eviolite,Stone Edge,Drill Run,Thunder Punch,Ice Punch,All 31,244 HP / 248 Atk / 16 SpD ,,Magmortar,57,Timid,Mega Launcher,,Heavy-Duty Boots,Fire Blast,Aura Sphere,Dark Pulse,Scald,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,,Toxicroak,58,Jolly,Dry Skin,,Focus Sash,Swords Dance,Gunk Shot,Drain Punch,Sucker Punch,All 31,252 Atk / 252 Spe,None,None
884,Mars [Spear Pillar],Level Cap: 62,Format: Singles,,Crobat,57,Jolly,Infiltrator,,Muscle Band,Brave Bird,Cross Poison,U-turn,Tailwind,All 31,252 Atk / 8 SpD / 248 Spe,,Bronzong,57,Adamant,Heavy Metal,,Leftovers,Heavy Slam,Rock Polish,Rock Slide,Zen Headbutt,All 31,252 Atk / 4 SpD / 252 Spe,,Kangaskhan,57,Jolly,Parental Bond,,Life Orb,Fake Out,Surf,Sucker Punch,Body Slam,All 31,248 Atk / 8 SpD / 252 Spe,,Electivire ,57,Adamant,Motor Drive,,Choice Band,Wild Charge,Rock Slide,Close Combat,Ice Punch,All 31,248 Atk / 12 SpD / 248 Spe,,Yanmega,57,Modest,Speed Boost,,Focus Sash,Protect,Air Slash,Bug Buzz,Giga Drain,All 31 / 0 Atk,4/0/0/248/4/248,,Purugly,58,Jolly,Defiant,,Mago Berry,Body Slam,Quick Attack,Play Rough,Knock Off,All 31,8 HP / 248 Atk / 252 Spe,None,"Mars battles alongside Jupiter, Player battles alongside Barry"
885,Jupiter [Spear Pillar],Level Cap: 62,Format: Singles,,Sableye,57,Adamant,Prankster,,Leftovers,Will-O-Wisp,Shadow Sneak,Fake Out,Recover,All 31,252 HP / 252 Atk / 4 Def,,Tangrowth,57,Rash,Regenerator,,Assault Vest,Leaf Storm,Knock Off,Focus Blast,Rock Slide,All 31,248 HP / 12 Atk / 248 SpA,,Gengar,57,Timid,Levitate,,Choice Specs,Shadow Ball,Dazzling Gleam,Sludge Bomb,Sludge Wave,All 31 / 0 Atk,0/0/4/248/8/248,,Gastrodon-West,57,Bold,Storm Drain,,Leftovers,Blizzard,Scald,Protect,Recover,All 31 / 0 Atk,252 HP / 252 Def / 4 SpA,,Probopass,57,Modest,Power Spot,,Focus Sash,Discharge,Earth Power,Power Gem,Flash Cannon,All 31 / 0 Atk,248/0/4/252/4/0,,Skuntank,58,Timid,Flare Boost,,Flame Orb,Protect,Dark Pulse,Sludge Bomb,Flamethrower,All 31 / 0 Atk,248 SpA / 12 SpD / 248 Spe,None,"Jupiter battles alongside Mars, Player battles alongside Barry"
886,Cyrus [Distortion World] (DOUBLES),Level Cap: 62,Format: Singles,,Palkia-Altered,70,Docile,Pressure,,None,Hydro Pump,Spacial Rend,Earth Power,Aura Sphere,All 0,None,,Dialga-Altered,70,Hardy,Pressure,,None,Flash Cannon,Roar of Time,Earth Power,Aura Sphere,All 0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None
887,Cyrus [Distortion World] (Team 1),Level Cap: 62,Format: Singles,,Probopass,59,Calm,Sturdy,,Leftovers,Stealth Rock,Pain Split,Toxic,Volt Switch,All 31 / 0 Atk,252 HP / 4 Def / 252 Spd,,Gyarados,59,Adamant,Moxie,,Leftovers,Dragon Dance,Waterfall,Bounce,Substitute,All 31,252 Atk / 4 SpD / 252 Spe,,Raticate,59,Jolly,Technician,,Choice Band,Flame Wheel,Quick Attack,Aerial Ace,U-turn,All 31,252 Atk / 4 SpD / 252 Spe,,Arcanine,59,Adamant,Intimidate,,Leftovers,Morning Sun,Flare Blitz,Extreme Speed,Will-O-Wisp,All 31,252 HP / 252 Atk / 4 SpD,,Honchkrow,60,Modest,Super Luck,,Mago Berry,Dark Pulse,Heat Wave,Air Cutter,Roost,All 31 / 0 Atk,252 HP / 252 SpA / 4 Spe,,Weavile,60,Jolly,Technician,,Heavy-Duty Boots,Icicle Spear,Ice Shard,Aerial Ace,Knock Off,All 31,4 HP / 252 Atk / 252 Spe,None,None
888,Cyrus [Distortion World] (Team 2),Level Cap: 62,Format: Singles,,Gyarados,59,Adamant,Intimidate,,Wacan Berry,Earthquake,Waterfall,Ice Fang,Dragon Dance,All 31,252 Atk / 4 SpD / 252 Spe,,Magnezone,59,Modest,Magnet Pull,,Air Balloon,Thunderbolt,Flash Cannon,Body Press,Iron Defense,All 31 / 0 Atk,248 HP / 252 SpA / 8 SpD,,Absol,59,Jolly,Super Luck,,Scope Lens,Night Slash,Psycho Cut,Slash,X-Scissor,All 31,252 Atk / 4 SpD / 252 Spe,,Charizard,59,Timid,Levitate,,Choice Specs,Fire Blast,Air Slash,Dragon Pulse,Overheat,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,,Honchkrow,60,Modest,Moxie,,Choice Scarf,Foul Play,Heat Wave,Air Cutter,Roost,All 31 / 0 Atk,252 HP / 252 SpA / 4 Spe,,Weavile,60,Jolly,Technician,,Heavy-Duty Boots,Icicle Spear,Ice Shard,Aerial Ace,Knock Off,All 31,4 HP / 252 Atk / 252 Spe,None,None
889,Cyrus [Distortion World] (Team 3),Level Cap: 62,Format: Singles,,Absol,59,Jolly,Magic Bounce,,Focus Sash,Knock Off,Play Rough,Megahorn,Stone Edge,All 31,4/248/0/0/8/248,,Manectric,59,Timid,Intimidate,,Choice Specs,Thunder,Overheat,Volt Switch,Hidden Power (Ice),31/0/30/31/31/31,252 SpA / 252 Spe,,Crawdaunt,59,Adamant,Adaptability,,Focus Sash,Dragon Dance,Liquidation,Crunch,Aqua Jet,All 31,4 Atk / 252 SpA / 252 Spe,,Houndoom,59,Hasty,Adaptability,,Life Orb,Dark Pulse,Overheat,Sludge Bomb,Sucker Punch,All 31,4 Atk / 252 SpA / 252 Spe,,Honchkrow,60,Lonely,Super Luck,,Mago Berry,Night Slash,Drill Peck,Heat Crash,Sucker Punch,All 31,252 HP / 252 Atk / 4 SpA,,Weavile,60,Jolly,Technician,,Choice Band,Icicle Spear,Ice Shard,Aerial Ace,Knock Off,All 31,4 HP / 252 Atk / 252 Spe,None,None
890,Cyrus [Distortion World] (Team 4),Level Cap: 62,Format: Singles,,Houndoom,59,Jolly,Intimidate,,Focus Sash,Flare Blitz,Sucker Punch,Flame Charge,Throat Chop,All 31,4/248/0/0/4/252,,Crobat,59,Jolly,Infiltrator,,Choice Band,Brave Bird,Cross Poison,U-turn,Zen Headbutt,All 31,248 Atk / 12 SpD / 248 Spe,,Probopass,59,Calm,Sturdy,,Leftovers,Iron Defense,Body Press,Pain Split,Substitute,All 31 / 0 Atk,252 HP / 252 SpD / 4 Spe,,Raticate,59,Jolly,Guts,,Flame Orb,Protect,Double-Edge,Sucker Punch,U-turn,All 31,8 HP / 252 Atk / 248 Spe,,Honchkrow,60,Modest,Moxie,,Life Orb,Foul Play,Heat Crash,Air Cutter,Roost,All 31 / 0 Atk,252 HP / 252 SpA / 4 Spe,,Weavile,60,Jolly,Technician,,Heavy-Duty Boots,Icicle Spear,Ice Shard,Aerial Ace,Knock Off,All 31,4 HP / 252 Atk / 252 Spe,None,None
946,Flint [Sunnyshore City],Level Cap: 62,Format: Singles,,Camerupt,60,Modest,Drought,,Charcoal,Eruption,Earth Power,Solar Beam,Fire Blast,All 31 / 0 Atk,252 HP / 252 SpA / 4 SpD,,Flareon,60,Jolly,Guts,,Toxic Orb,Dark Pulse,Fire Blast,Sludge Bomb,Sucker Punch,All 31,252 Atk / 4 Def / 252 Spe,,Houndoom,60,Hasty,Adaptability,,Life Orb,Dark Pulse,Fire Blast,Sludge Bomb,Sucker Punch,All 31,4 Atk / 252 SpA / 252 Spe,,Magcargo,60,Modest,Solid Rock,,White Herb,Fire Blast,Power Gem,Shell Smash,Earth Power,All 31 / 0 Atk,4 HP / 252 SpA / 252 SpD,,Infernape,61,Jolly,Iron Fist,,Expert Belt,Thunder Punch,Close Combat,Flare Blitz,Mach Punch,All 31,252 Atk / 4 SpD / 252 Spe,,Magmortar,61,Timid,Mega Launcher,,Choice Specs,Magma Storm,Aura Sphere,Scald,Dark Pulse,All 31 / 0 Atk,248 SpA / 8 SpD / 252 Spe,None,None
851,Volker [Sunnyshore City] (Team 1),Level Cap: 62,Format: Doubles,,Raichu,61,Hasty,Galvanize,,Life Orb,Hyper Voice,Surf,Extreme Speed,Volt Switch,All 31,4 Atk / 252 SpA / 252 Spe,,Rotom-Frost,62,Timid,Levitate,,Heavy-Duty Boots,Blizzard,Thunderbolt,Will-O-Wisp,Volt Switch,All 31,248 Atk / 12 SpD / 248 Spe,,Luxray,61,Jolly,Guts,,Flame Orb,Wild Charge,Sucker Punch,Ice Fang,Protect,All 31,248 Atk / 12 SpD / 248 Spe,,Manectric,61,Timid,Intimidate,,Focus Sash,Overheat,Volt Switch,Hidden Power (Ice),Thunder Wave,31/0/30/31/31/31,4 Def / 252 SpA / 252 Spe,,Lanturn,61,Bold,Water Absorb,,Leftovers,Scald,Ice Beam,Toxic,Volt Switch,All 31 / 0 Atk,248/0/252/4/4/0,,Electivire ,62,Adamant,Iron Fist,,Choice Scarf,Thunder Punch,Ice Punch,Fire Punch,Close Combat,All 31,8 HP / 248 Atk / 252 Spe,None,Rewards Wild Charge TM
852,Volker [Sunnyshore City] (Team 2),Level Cap: 62,Format: Doubles,,Jolteon,61,Timid,Competitive,,Focus Sash,Extrasensory,Grass Knot,Volt Switch,Thunderbolt,All 31 / 0 Atk,252 SpA / 8 SpD / 248 Spe,,Plusle,61,Timid,Prankster,,Heavy-Duty Boots,Thunder Wave,Electro Ball,Hidden Power (Ice),Healing Wish,31/0/30/31/31/31,252 SpA / 4 SpD / 252 Spe,,Rotom-Heat,62,Timid,Levitate,,Choice Scarf,Overheat,Will-O-Wisp,Trick,Volt Switch,All 31 / 0 Atk,252 SpA / 8 SpD / 248 Spe,,Luxray,61,Jolly,Guts,,Flame Orb,Wild Charge,Sucker Punch,Ice Fang,Protect,All 31,248 Atk / 12 SpD / 248 Spe,,Magnezone,61,Modest,Analytic,,Air Balloon,Thunderbolt,Volt Switch,Flash Cannon,Bug Buzz,All 31 / 0 Atk,248 HP / 248 SpA / 12 SpD,,Electivire ,62,Adamant,Iron Fist,,Life Orb,Thunder Punch,Ice Punch,Mach Punch,Close Combat,All 31,8 HP / 248 Atk / 252 Spe,None,Rewards Wild Charge TM
853,Volker [Sunnyshore City] (Team 3),Level Cap: 62,Format: Doubles,,Electrode,61,Timid,Electric Surge,,Heavy-Duty Boots,Volt Switch,Taunt,Bug Buzz,Energy Ball,All 31 / 0 Atk,248 SpA / 4 SpD / 252 Spe,,Ampharos,61,Modest,Mold Breaker,,Choice Specs,Thunderbolt,Dragon Pulse,Dazzling Gleam,Flash Cannon,All 31 / 0 Atk,252/0/4/248/4/0,,Rotom-Mow,62,Timid,Levitate,,White Herb,Leaf Storm,Volt Switch,Dark Pulse,Will-O-Wisp,All 31 / 0 Atk,252 SpA / 8 SpD / 248 Spe,,Minun,61,Adamant,Galvanize,,Air Balloon,Extreme Speed,Knock Off,Protect,Volt Switch,All 31,252 HP / 220 Atk / 36 Spe,,Lanturn,61,Bold,Water Absorb,,Leftovers,Scald,Ice Beam,Toxic,Volt Switch,All 31 / 0 Atk,248/0/252/4/4/0,,Electivire ,62,Adamant,Iron Fist,,Life Orb,Thunder Punch,Ice Punch,Mach Punch,Close Combat,All 31,8 HP / 248 Atk / 252 Spe,None,Rewards Wild Charge TM
854,Volker [Sunnyshore City] (Team 4),Level Cap: 62,Format: Doubles,,Rotom-Wash,62,Calm,Levitate,,Light Clay,Reflect,Light Screen,Will-O-Wisp,Volt Switch,All 31 / 0 Atk,244 HP / 16 Def / 248 SpD,,Electivire ,62,Adamant,Iron Fist,,Choice Scarf,Thunder Punch,Ice Punch,Mach Punch,Close Combat,All 31,8 HP / 248 Atk / 252 Spe,,Manectric,61,Timid,Intimidate,,Focus Sash,Overheat,Volt Switch,Hidden Power (Ice),Thunder Wave,31/0/30/31/31/31,4 Def / 252 SpA / 252 Spe,,Pachirisu,61,Calm,Prankster,,Leftovers,Encore,Thunder Wave,Volt Switch,Super Fang,All 31 / 0 Atk,252 HP / 252 SpD / 4 Spe,,Magnezone,61,Modest,Analytic,,Air Balloon,Thunderbolt,Volt Switch,Flash Cannon,Bug Buzz,All 31 / 0 Atk,248 HP / 248 SpA / 12 SpD,,Raichu,61,Jolly,Galvanize,,Life Orb,Extreme Speed,Ice Punch,Knock Off,Play Rough,All 31,252 Atk / 4 SpD / 252 Spe,None,Rewards Wild Charge TM
707,Marley [Victory Road],Level Cap: 78,Format: Singles,,Starmie,65,Timid,Natural Cure,,Expert Belt,Hydro Pump,Blizzard,Thunder,Psychic,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,,Electrode,65,Hasty,Soundproof,,Light Clay,Thunderbolt,Thunder Wave,Light Screen,Explosion,All 31,252 HP / 252 Spe,,Sceptile,65,Modest,Unburden,,Petaya Berry,Energy Ball,Dragon Pulse,Focus Blast,Endure,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,,Crobat,65,Adamant,Inner Focus,,Bright Powder,Brave Bird,Cross Poison,Hypnosis,Roost,All 31,252 HP / 252 Atk,,Weavile,65,Jolly,Technician,,Life Orb,Crunch,Icicle Crash,Aerial Ace,Low Kick,All 31,252 Atk / 4 SpD / 252 Spe,,Arcanine,66,Jolly,Intimidate,,Sitrus Berry,Flare Blitz,Close Combat,Crunch,Extreme Speed,All 31,252 Atk / 252 Spe,None,None
971,Dawn (Route 224) [Turtwig],Level Cap: 78,Format: Singles,,Alakazam,69,Timid,Magic Guard,,Life Orb,Psychic,Shadow Ball,Aura Sphere,Dazzling Gleam,All 31,4 HP / 252 SpA / 252 Spe,,Mamoswine,69,Jolly,Thick Fat,,Choice Band,Earthquake,Icicle Crash,Stone Edge,Superpower,All 31,252 Atk / 4 SpD / 252 Spe,,Clefable,69,Modest,Magic Guard,,Leftovers,Moonblast,Soft-Boiled,Calm Mind ,Flamethrower,All 31,252 HP / 196 Def / 60 SpD,,Lopunny,69,Jolly,Scrappy,,Focus Sash,Mega Kick,High Jump Kick,Fake Out,Iron Tail,All 31,252 Atk / 252 Spe,,Vaporeon,69,Bold,Water Absorb,,Petaya Berry,Hydro Pump,Ice Beam,Rest,Sleep Talk,All 31,252 HP / 228 Def / 28 SpD,,Torterra,70,Adamant,Solid Rock,,Yache Berry,Wood Hammer,Earthquake,Stone Edge,Heavy Slam,All 31,252 HP / 46 Def / 210 SpD,None,None
972,Dawn (Route 224) [Chimchar],Level Cap: 78,Format: Singles,,Alakazam,69,Timid,Magic Guard,,Life Orb,Psychic,Shadow Ball,Aura Sphere,Dazzling Gleam,All 31,4 HP / 252 SpA / 252 Spe,,Mamoswine,69,Jolly,Thick Fat,,Choice Band,Earthquake,Icicle Crash,Stone Edge,Superpower,All 31,252 Atk / 4 SpD / 252 Spe,,Clefable,69,Modest,Magic Guard,,Leftovers,Moonblast,Soft-Boiled,Calm Mind ,Flamethrower,All 31,252 HP / 196 Def / 60 SpD,,Lopunny,69,Jolly,Scrappy,,Focus Sash,Mega Kick,High Jump Kick,Fake Out,Iron Tail,All 31,252 Atk / 252 Spe,,Jolteon,69,Adamant,Volt Absorb,,Shuca Berry,Thunderbolt,Grass Knot,Shadow Ball,Thunder Wave,All 31,4 HP / 252 SpA / 252 Spe,,Infernape,70,Adamant,Unburden,,Lansat Berry,Flare Blitz,Close Combat,Stone Edge,Thunder Punch,All 31,252 Atk / 4 Def / 252 Spe,None,None
973,Dawn (Route 224) [Piplup],Level Cap: 78,Format: Singles,,Alakazam,69,Timid,Magic Guard,,Life Orb,Psychic,Shadow Ball,Aura Sphere,Dazzling Gleam,All 31,4 HP / 252 SpA / 252 Spe,,Mamoswine,69,Jolly,Thick Fat,,Choice Band,Earthquake,Icicle Crash,Stone Edge,Superpower,All 31,252 Atk / 4 SpD / 252 Spe,,Clefable,69,Modest,Magic Guard,,Leftovers,Moonblast,Soft-Boiled,Calm Mind ,Flamethrower,All 31,252 HP / 196 Def / 60 SpD,,Lopunny,69,Jolly,Scrappy,,Focus Sash,Mega Kick,High Jump Kick,Fake Out,Iron Tail,All 31,252 Atk / 252 Spe,,Flareon,69,Adamant,Flash Fire,,Passho Berry,Flare Blitz,Play Rough,Close Combat,Wild Charge,All 31,4 HP / 252 Atk / 252 Spe,,Empoleon,70,Timid,Competitive,,Custap Berry,Hydro Cannon,Flash Cannon,Grass Knot,Ice Beam,All 31,252 HP / 76 Def / 180 SpA,None,None
974,Lucas (Route 224) [Turtwig],Level Cap: 78,Format: Singles,,Alakazam,69,Timid,Magic Guard,,Life Orb,Psychic,Shadow Ball,Aura Sphere,Dazzling Gleam,All 31,4 HP / 252 SpA / 252 Spe,,Mamoswine,69,Jolly,Thick Fat,,Choice Band,Earthquake,Icicle Crash,Stone Edge,Superpower,All 31,252 Atk / 4 SpD / 252 Spe,,Granbull,69,Adamant,Intimidate,,Expert Belt,Play Rough,Close Combat,Crunch,Earthquake,All 31,252 HP / 252 Atk / 4 Spe,,Lickilicky,69,Adamant,Oblivious,,Chople Berry,Zen Headbutt,Explosion,Hammer Arm,Earthquake,All 31,252 HP / 252 Atk / 4 SpD,,Vaporeon,69,Bold,Water Absorb,,Petaya Berry,Hydro Pump,Ice Beam,Rest,Sleep Talk,All 31,252 HP / 228 Def / 28 SpD,,Torterra,70,Adamant,Solid Rock,,Yache Berry,Wood Hammer,Earthquake,Stone Edge,Heavy Slam,All 31,252 HP / 46 Def / 210 SpD,None,None
975,Lucas (Route 224) [Chimchar],Level Cap: 78,Format: Singles,,Alakazam,69,Timid,Magic Guard,,Life Orb,Psychic,Shadow Ball,Aura Sphere,Dazzling Gleam,All 31,4 HP / 252 SpA / 252 Spe,,Mamoswine,69,Jolly,Thick Fat,,Choice Band,Earthquake,Icicle Crash,Stone Edge,Superpower,All 31,252 Atk / 4 SpD / 252 Spe,,Granbull,69,Adamant,Intimidate,,Expert Belt,Play Rough,Close Combat,Crunch,Earthquake,All 31,252 HP / 252 Atk / 4 Spe,,Lickilicky,69,Adamant,Oblivious,,Chople Berry,Zen Headbutt,Explosion,Hammer Arm,Earthquake,All 31,252 HP / 252 Atk / 4 SpD,,Jolteon,69,Adamant,Volt Absorb,,Shuca Berry,Thunderbolt,Grass Knot,Shadow Ball,Thunder Wave,All 31,4 HP / 252 SpA / 252 Spe,,Infernape,70,Adamant,Unburden,,Lansat Berry,Flare Blitz,Close Combat,Stone Edge,Thunder Punch,All 31,252 Atk / 4 Def / 252 Spe,None,None
976,Lucas (Route 224) [Piplup],Level Cap: 78,Format: Singles,,Alakazam,69,Timid,Magic Guard,,Life Orb,Psychic,Shadow Ball,Aura Sphere,Dazzling Gleam,All 31,4 HP / 252 SpA / 252 Spe,,Mamoswine,69,Jolly,Thick Fat,,Choice Band,Earthquake,Icicle Crash,Stone Edge,Superpower,All 31,252 Atk / 4 SpD / 252 Spe,,Granbull,69,Adamant,Intimidate,,Expert Belt,Play Rough,Close Combat,Crunch,Earthquake,All 31,252 HP / 252 Atk / 4 Spe,,Lickilicky,69,Adamant,Oblivious,,Chople Berry,Zen Headbutt,Explosion,Hammer Arm,Earthquake,All 31,252 HP / 252 Atk / 4 SpD,,Flareon,69,Adamant,Flash Fire,,Passho Berry,Flare Blitz,Play Rough,Close Combat,Wild Charge,All 31,4 HP / 252 Atk / 252 Spe,,Empoleon,70,Timid,Competitive,,Custap Berry,Hydro Cannon,Flash Cannon,Grass Knot,Ice Beam,All 31,252 HP / 76 Def / 180 SpA,None,None
807,Barry (Pokemon League) [Turtwig] (Team 1),Level Cap: 78,Format: Singles,,Torterra,71,Adamant,Solid Rock,,Focus Sash,Stealth Rock,Earthquake,Wood Hammer,Iron Head,All 31,252 HP / 252 Atk / 4 SpD,,Blastoise,70,Modest,Mega Launcher,,White Herb,Dark Pulse,Shell Smash,Flash Cannon,Hydro Pump,All 31 / 0 Atk,244 HP / 248 SpA / 16 SpD,,Porygon-Z,70,Timid,Adaptability,,Choice Specs,Tri Attack,Thunderbolt,Ice Beam,Overheat,All 31 / 0 Atk,4/0/0/248/8/248,,Houndoom,70,Hasty,Adaptability,,Life Orb,Dark Pulse,Flamethrower,Sucker Punch,Sludge Bomb,All 31,4/8/0/0/248/284,,Hypno,70,Modest,No Guard,,Leftovers,Psycho Boost,Zap Cannon,Shadow Ball,Hypnosis,All 31 / 0 Atk,244/0/0/252/8/4,,Staraptor,70,Jolly,Reckless,,Aguav Berry,Double-Edge,Brave Bird,Close Combat,U-turn,All 31,4/248/0/0/8/248,None,None
